order_id,customer_id,order_purchase_timestamp,order_approved_at
XA7WRJa4ADw8,66x6Ij2NH0Rz,8/21/2017 15:18,8/21/2017 15:30
bALlO0HCH7Nj,JrPMNmSbSdYX,5/3/2018 22:41,5/3/2018 22:55
r39joJse2wu9,OStyqloFQMGo,3/8/2018 19:46,3/8/2018 20:09
TRUeCzgp5kmo,bqlXuSYZ1Ic8,8/5/2018 14:02,8/5/2018 14:15
MqEAIsHlgOoH,vcAcwF9QuFsC,6/12/2018 21:07,6/13/2018 3:55
3ekTkWKRnTzC,2JdbP5h4J8U1,10/3/2017 11:23,10/4/2017 2:56
3l1VzvGo07tg,5srSQJifEeXB,5/3/2018 19:53,5/5/2018 3:33
hl8blW1aYZWN,Cz5zZbfycxQA,1/30/2018 9:42,1/30/2018 11:15
Rm4iyQZqLFPr,JHXTpA9oSnop,1/26/2018 15:45,1/30/2018 4:31
l0RjAgp12esy,heluzenEn9s3,1/19/2018 19:23,1/19/2018 19:37
V6PwQWxkFV9V,FOyqk7QHRNkt,11/24/2017 22:36,11/25/2017 1:31
PSARPny7xaom,wib7c3quHzpC,6/9/2017 19:13,6/9/2017 19:22
mqigqZDzHpSr,qcgpnie6sTE5,4/17/2018 21:51,4/17/2018 22:12
BgXkvDFHEyxr,VGJhOzldjT0w,11/24/2017 10:28,11/24/2017 12:34
lVYeEnq33mGl,F478ZWjBkWQD,7/11/2018 16:54,7/13/2018 3:05
ucurcdgOfMl3,CdjanNunOVwk,8/2/2018 13:43,8/2/2018 14:04
WS1JCJquGS2I,w0BsBHOUL7T4,6/26/2018 15:41,6/26/2018 15:57
1vdKZE3B9Zll,vCHyh8nAiSqi,2/28/2018 14:08,2/28/2018 14:31
VSydMBFSpwuP,FipTITGQ1CsM,12/16/2017 17:33,12/16/2017 17:51
TyUwbdAbTpqZ,uOcQwWgGVen6,10/20/2017 16:31,10/20/2017 16:50
TQal42TAVcgp,ef797DoYEqdy,5/20/2018 14:52,5/21/2018 16:14
681dfeK4mNQT,xby171QkvJY7,2/19/2018 15:44,2/19/2018 16:50
LGzDw57CKaNB,eZ1tmihjJa1o,3/23/2017 12:53,3/24/2017 2:44
eg0Pki0rjSfh,4IrJoNUajDaP,1/6/2018 15:54,1/9/2018 14:57
iAOHjUPIDQbl,l7HevMXzKFqW,3/19/2018 17:56,3/19/2018 18:15
mVYTgMBCM8Zu,FWHcvrr6wuGh,7/19/2018 21:25,7/19/2018 21:35
XSMH5lGqQHpk,o6VvKgyErmwT,3/22/2018 13:46,3/22/2018 14:09
CtyiyskNYsAh,C69tQVqrJ117,7/14/2018 17:52,7/14/2018 18:15
V9L6J0I8GhCF,SpU9132bHk9O,1/24/2017 15:44,1/24/2017 15:55
t7KWLZ2KJfXY,c07ElyLgJWYo,2/27/2018 21:30,2/27/2018 21:48
KIsPUF39SjpP,05OT1anwVdYT,2/12/2018 3:09,2/12/2018 3:48
w1BLD4sO2reW,cjVChrIgTmGg,6/30/2017 17:24,6/30/2017 17:43
HvB7E8vcXrHK,gHS1qZhSFfDo,9/27/2017 10:34,9/28/2017 10:50
holIysOa30eO,viqB9gd8j4yw,4/5/2018 22:21,4/5/2018 22:30
1AipXCosjpno,53PZKJv5XmcN,6/18/2018 18:46,6/18/2018 18:57
Eqj2xwaWhsih,ffbDuWp7rjm8,3/28/2018 14:47,3/28/2018 15:08
pv1P39JHFRIg,iipubEm2bosd,1/7/2018 2:41,1/7/2018 2:52
ijsQcF21Yn03,HNI3kg3ro2HA,8/4/2017 10:08,8/5/2017 2:55
CFtsceD3bdOS,oBNKK8Ud8xPS,5/12/2018 18:20,5/12/2018 18:36
XrAZvflvK97I,J5C8XzXXUun4,11/7/2017 23:39,11/9/2017 4:31
ioUoeypuBe3F,DhRqpRaZV42K,10/15/2017 11:08,10/15/2017 11:25
dhrp7sWJx73M,e2YT0CQXBWUi,7/3/2017 20:35,7/3/2017 20:50
ljRMnAUW9JRP,lvNLyzt5B0B4,7/1/2017 9:34,7/4/2017 4:10
cfrf27FsuJQB,WHnjREE5bTIE,5/4/2018 8:25,5/4/2018 8:35
IJuYxbBOoMvw,yqcA7HObIIB7,8/6/2017 11:48,8/6/2017 12:03
ZWb9iCrf5kcd,oDEi6nZlWFoo,3/19/2018 10:57,3/19/2018 14:10
NzbE5dQmXxp7,9nPDqtkCxTUt,2/12/2018 18:52,2/12/2018 19:28
DKEbojmhTdGR,7wa6mJGVq8x0,6/5/2018 6:31,6/6/2018 6:30
5Mp7MwkTIjOy,qPQxQPdH1x8p,2/28/2018 12:05,3/1/2018 12:10
R1VqKiqVxjh0,7CcklQ00H5Yf,5/28/2018 19:57,5/28/2018 20:10
IPM06YKQl7Dz,SyvIG8QBGNEU,3/11/2018 21:21,3/11/2018 21:30
xWEHzUc51P1R,WAbkxVj9gJ6i,5/2/2017 13:35,5/2/2017 13:45
Ucrq5eWzw9tA,iDjXA57yuDMh,3/7/2018 22:16,3/7/2018 22:30
gTkRx9KEIxzd,XPIqiDZ1BPUV,4/17/2018 8:21,4/17/2018 8:30
JPLNwzWciaN6,bVwqyCtaLltk,4/20/2017 22:06,4/25/2017 8:22
L6rO7cNtzwpA,8lWfF7JgXb1P,5/2/2017 21:49,5/3/2017 14:22
EnLWObMkAlFt,kVL9wfxOMhce,7/16/2018 16:03,7/16/2018 16:20
iZ4earb1qFtM,5gLbgiDCrO26,2/26/2018 15:59,2/26/2018 16:32
Z6TvEj8t18X5,7gMLkviUFM4A,5/22/2017 19:57,5/23/2017 4:10
z03nEHypD0bf,wGoGs5nteLxm,6/8/2018 20:36,6/8/2018 20:59
3LZdP8l9MtCi,kTzvbxVwF5UF,2/28/2018 2:07,3/1/2018 3:20
VCKa4ihqQzxn,96Hkww3UySwy,8/16/2018 16:45,8/16/2018 16:55
9jKdqC3URFrv,N39bMd9Z4cw5,12/11/2017 19:18,12/11/2017 19:30
FJ3abzk4y2rx,px1VZmofUGTU,4/16/2018 20:07,4/16/2018 20:51
ZihMsdqQOiRH,KCMrryqNNcKy,10/23/2017 18:17,10/26/2017 10:07
yHJ9sRZWTeRn,7xlJxIxcl5cJ,2/2/2018 10:25,2/3/2018 2:53
0MyuULEKJpDb,l0WO5WX65CDY,3/13/2018 15:57,3/13/2018 16:48
SePJHGU7ywb3,vrpEbYeMd76b,4/7/2017 21:10,4/7/2017 21:25
XoyoUJ35fLiM,NUq7Br29Huzz,9/20/2017 13:27,9/20/2017 13:44
IdcKezkl54rK,uXQ66WLPQltM,4/23/2018 12:03,4/24/2018 19:24
BIps96cZ4Xco,REcJ2lB9PZSv,3/25/2017 13:06,3/28/2017 3:45
jkf8aAjmV21S,ed3Nz3iMorIa,5/22/2017 22:40,5/22/2017 22:50
gihx44qqrAkI,YEu3l6tBTaeI,1/10/2018 14:55,1/10/2018 15:12
sKyDHSXuoB7v,s9MmXBYXkWsk,8/15/2018 17:48,8/16/2018 3:25
t7Tns6tYyOpA,uJJTGRXcavn1,7/24/2018 13:10,7/24/2018 13:30
eSCjOVAnP2WW,NgaspP4U9cQs,1/7/2018 16:31,1/8/2018 16:28
Rvr4JntHx1vK,SvmnF1KI1JVn,3/4/2018 14:04,3/4/2018 14:28
EpRss8E3BLHK,kuMbbA3uVuNy,5/8/2017 20:58,5/8/2017 21:05
73fAfu7sYehk,gP68nS7nMKwl,1/3/2018 13:28,1/3/2018 13:40
GatOhbe9jm5g,0Cj5Xsd4cKxp,8/6/2018 12:54,8/6/2018 13:05
84rs9kimVQK0,IyCi3kH8vUyn,1/20/2017 14:30,1/21/2017 14:50
WZG37uMSeGcm,ElF6cVcJhC0q,3/9/2018 9:22,3/9/2018 9:35
aVVYykCQxnZN,RFJGjfrJVKUV,5/25/2017 0:33,5/25/2017 1:25
wSAqwrVUOyHl,qxuOOwgqMTEr,11/4/2017 18:20,11/4/2017 18:30
DodiJW0kxaHE,5Muqdj1UCI1z,11/24/2017 21:33,11/25/2017 0:36
Tioub8mJ6UMw,ACub6KKiYW86,5/17/2018 22:21,5/18/2018 3:16
nTrd4vC0qSb6,PyrMb5B9CrZ9,11/25/2017 19:38,11/25/2017 19:55
bhz5etySlWa9,LqqxatLnw6Cw,8/26/2018 21:55,8/26/2018 22:10
SvYjiCHEkkHz,f02Yf3lfEYqV,5/2/2018 20:40,5/2/2018 20:55
aZtd3R2LEtiS,bnPj5wc8lXTC,4/28/2018 11:36,4/28/2018 11:50
qC9PougD4dmj,ET5LV031zzJv,10/22/2017 9:32,10/23/2017 9:35
FtC9a66mb3ZT,MxWDBvY6628Z,7/2/2017 14:22,7/2/2017 14:35
2yd377FhAZdp,r1ByCdIJlIgD,4/25/2018 15:13,4/25/2018 15:30
uMEwpevtfYIz,oVXBUvIEp9iP,7/26/2017 11:46,7/27/2017 10:10
odo7RF39Rc93,jcpspkZromZw,4/25/2017 12:34,4/25/2017 13:10
AfCM0WzkG8iq,GMtczOKnfRn1,12/26/2017 19:06,12/26/2017 19:13
LTj1TgHX9sJy,vLcOlvsDMgfv,4/19/2017 22:33,4/21/2017 5:22
BUnWgOzCaAIp,yCHYwDqjo5rL,5/2/2018 19:00,5/3/2018 15:51
PM0VZHWONSwP,sVZe3tfzgxYd,7/26/2017 11:09,7/26/2017 11:23
IlNER8GAesBB,BoybZ1RTyjm3,3/2/2018 10:30,3/2/2018 10:50
m9STbyDMTUfW,1GJVzqJ7qhsY,12/6/2017 19:07,12/6/2017 19:15
n2MG3NScINlt,WLOBHqtKGx1o,8/7/2018 11:30,8/7/2018 11:44
c7wyTk2S9Epk,q5xTSdgW7XrC,5/4/2018 3:59,5/8/2018 4:32
ProL5dy9Xwix,A4qlBQGDhfKY,11/15/2017 23:29,11/15/2017 23:50
SgGCbNF0p2rX,3HDmeFZuEPKQ,8/14/2018 20:14,8/14/2018 20:25
OclyAWYVkUV0,VuVmac4W8MaM,3/21/2017 21:35,3/21/2017 21:35
9xTE6Xn5PPvx,ZypT5emHTLsx,3/29/2018 20:32,3/29/2018 20:47
ZRaTDcEIZeqH,3iHLmbumZKGp,9/9/2017 22:48,9/10/2017 22:55
TUV73A6FEBKM,o8Jl0Z1laUHy,4/5/2017 1:11,4/5/2017 1:22
VJNsIxgL0WIh,6vrGt22bvzRC,8/4/2018 22:00,8/4/2018 22:10
UNdMw27XL5XA,smxOkKWkbCyX,6/4/2017 22:40,6/4/2017 22:50
HhVZXA3luPI5,FSnx9VbOOXc3,4/17/2018 16:50,4/17/2018 17:10
PF0fVE0J1u0o,eDtiURDDtI6W,12/27/2017 20:20,12/28/2017 2:39
PpbzkyqtezRR,Ue0XywwAFo89,2/17/2018 8:27,2/20/2018 7:27
Xd0mvHcJteDz,X7nAPvnRuPQg,2/10/2018 19:15,2/10/2018 19:28
8OdKH8xMYSsY,QWQcu508oSM9,12/7/2017 20:52,12/8/2017 2:54
4xzay216dGhs,BMdbe2PlxsgD,7/10/2018 11:29,7/10/2018 11:45
pnvCZ2F9RtII,qBJlU4yeROkt,2/13/2018 20:01,2/15/2018 3:55
ghD22xjgX1jc,ms1Njf3qnHwO,11/26/2017 1:02,11/26/2017 1:10
aBsVrPGtKTWC,OD5r52PucbYu,12/23/2016 23:16,12/23/2016 23:31
yz0bW1iI1qHj,V9vhwrifWpsv,8/9/2018 11:47,8/9/2018 14:30
IRLjM7Xj8y35,oiqXwVK1C6Pz,4/27/2017 9:44,4/27/2017 10:03
3xblwieLs3EM,eQhvYoMgKcZH,2/25/2018 15:26,2/26/2018 15:29
nAJ6yaxDFPpP,TkHOhW8vKmQA,8/17/2017 14:53,8/17/2017 15:25
eXBqO4uOVXOn,0x28Z6e4lvOL,6/24/2018 18:24,6/26/2018 4:58
4xqBqFhq10pR,qE69JAPlev3B,2/21/2018 16:14,2/23/2018 2:30
Swttdbsz7eqR,CIXkNxFmPD00,7/22/2018 17:22,7/23/2018 12:32
6em91xE60zo6,yF9blzVWOfeo,2/20/2018 15:29,2/21/2018 12:04
6aDgFDzqYtmb,Azh15eA2vq5O,4/23/2018 12:46,4/24/2018 17:34
KSS9k0TRlQwI,xz5VYjYKQim7,7/25/2017 10:57,7/25/2017 11:10
sh3rTz8TADAB,fpvcIx3BNrtn,11/17/2017 7:20,11/17/2017 7:30
Of1fpieDIObP,fmMNvVkCVeVO,11/28/2017 19:24,11/28/2017 19:35
0fxP0iiB8f0q,Rcch79ufyhKa,2/19/2018 10:56,2/19/2018 11:07
XRZ3eXy5zzkD,J8UUme2NqbkC,1/7/2018 19:50,1/7/2018 19:57
v58KAMmg27kq,i3s7OMtKG5eY,11/27/2017 20:54,11/29/2017 18:37
8qrJFwzC3BHw,urShnUYKFfaG,4/28/2018 23:55,4/30/2018 13:12
UQ2rmlhGIvHD,O4pNXRvtuf1O,7/17/2018 16:55,7/18/2018 8:35
U6CSH1Y4T0Tk,y85pLZAZFqs0,2/8/2018 14:31,2/8/2018 15:29
hbD5gjJhgK0K,FFL6wYVOwdgY,8/28/2017 22:08,8/28/2017 22:24
94PDsNTKxaRD,Ip4j64RNREsw,8/14/2017 10:12,8/14/2017 10:25
1r1I7GQHSzh5,tJFXkGi63GAe,3/20/2018 10:20,3/21/2018 2:48
H4ElprdMFZjG,TIUq4Li1X2K6,10/2/2017 2:01,10/2/2017 2:14
jGZH6S2gCukU,Y7StJwLbJux2,7/4/2017 18:59,7/6/2017 3:25
UtxF8pAh7rNW,GlgjMCyp7Qvk,8/3/2018 20:48,8/3/2018 21:04
zy9fLVYGYJ6c,xVWqurQJgqxa,8/15/2017 16:58,8/16/2017 3:26
cgs6QvXppJig,5bVzMvrryEX4,6/17/2018 21:03,6/17/2018 21:15
NtFbt5QrgVXT,ajaxopItEBhv,7/28/2017 23:29,7/28/2017 23:45
aCAO0UR8ujkP,qkxX591LgsWX,6/3/2018 11:42,6/3/2018 11:55
tolFn9zHDw7p,GCGIsWwOyvaw,2/20/2018 13:52,2/20/2018 14:09
pCwBqqlZZhcQ,vuJw92LGouwC,7/9/2017 12:43,7/9/2017 12:55
S7wLFRGyaqQX,13I84wycLvV1,7/17/2017 9:46,7/18/2017 9:45
qoxsVmQpd7ev,4k8izO6x7rqa,2/22/2018 9:27,2/22/2018 9:49
4Hby07PjsmfQ,GtGeGaDlx5Wo,7/24/2017 8:36,7/25/2017 3:35
pjjwUvTt45Zi,JkNSP8CA6lq5,6/11/2018 16:18,6/13/2018 2:59
m5CmbQqtDcmP,CJ5TCSTpDhaA,7/12/2018 20:36,7/12/2018 20:45
vDRpDDn8MclP,nB6OYcJqmoYr,11/28/2017 21:53,12/1/2017 12:31
VjwpdUXnnXBC,K5O8Va7JmS2N,2/15/2018 19:47,2/15/2018 20:06
6wcWmHfKT1GD,kVuWW8n1jdxk,1/8/2018 14:06,1/8/2018 14:18
DWT0Bq2A8yXc,CeBQKKv0mbil,8/18/2018 13:56,8/18/2018 14:10
rmV8vP0Ljtw7,4o88Yf0fvyCC,5/2/2017 23:32,5/4/2017 2:50
0iRQVRjwTiOs,1lPp5XFOQVur,7/18/2017 23:10,7/18/2017 23:23
04CuGdd6aukq,5bdHYzwNheet,10/25/2017 9:37,10/25/2017 10:35
uh3HuAHBkRXx,nMTMCLf1eF6s,2/11/2018 23:49,2/12/2018 0:07
qIMtEc9xx5SE,yDJrQTm6I8rj,5/7/2018 23:25,5/8/2018 21:11
eaDzkk0Qkaia,CR5ehenelFmQ,6/5/2018 11:11,6/5/2018 14:31
zjbgSJbpTdUu,R6aPAsIremhi,12/13/2017 15:11,12/13/2017 15:19
YTjYOTdrOhwn,K2gX51WzFk9Z,5/25/2017 14:29,5/25/2017 14:42
wuWObjgGeMkW,jC1zaTj6BmcQ,1/17/2018 9:54,1/18/2018 2:11
aAi98e8NUaCe,0r3RWiwNrfrE,9/20/2017 13:05,9/20/2017 13:25
jJRgOZUdGEnw,S1klC1X3xHvK,7/16/2018 16:08,7/16/2018 16:20
eGmRm4Z3oNYd,UPkqqCf5IWHX,7/1/2018 19:02,7/5/2018 16:05
70yRVl7yS4Qg,mqIM9DY8NvtP,8/24/2017 22:11,8/25/2017 3:05
vs6c9LhqHk24,CKXtJtZAF2q2,1/23/2018 10:24,1/23/2018 15:07
xBczfTZJZs6c,7LBqhooekKcY,10/9/2017 16:10,10/10/2017 21:07
usyyTjxztwEr,W38KsvR1M36D,6/28/2018 23:47,6/28/2018 23:55
G3XSjIHJqofZ,N35QpQTMR3Z6,3/23/2018 10:41,3/23/2018 10:55
XVKGmnfTU4LM,srEXYrX74U6D,2/14/2017 14:36,2/14/2017 14:50
TFipFuRJt63Q,XNq9S1Eog95Q,9/1/2017 14:00,9/2/2017 3:04
CkWq7CpziKtx,1iRI94yqlUEf,11/16/2017 15:50,11/16/2017 16:09
c25PCRn3l9EF,cHpyuS1Lqt3G,11/23/2017 21:41,11/23/2017 22:12
Igw5b095eeVg,1CGGBH2tiX4k,12/1/2017 0:13,12/1/2017 10:31
jYbYa7YpG1ls,WLmtsMJwoFYn,9/1/2017 20:06,9/2/2017 13:10
mT7SlSNRUFCe,dnK6ABmACzKs,3/15/2018 14:38,3/15/2018 14:55
KFrDoSouwBot,BEisrVlqRsOQ,2/14/2018 13:38,2/14/2018 13:50
WJn2DJtlQ0Th,mtINmZbQ2cwJ,1/24/2018 18:34,1/24/2018 18:52
uxdnqAIdUjjm,abi3JnMrOjno,6/4/2018 8:53,6/6/2018 2:54
Zd25UfmTY5hf,sjjr6IeozNLv,7/31/2018 23:12,8/2/2018 6:35
ZMzI75JnNdbl,CMxHRKQme5qZ,7/26/2018 9:20,7/26/2018 9:30
HycPCh4BxpJB,pwlYbjmvRNSW,8/4/2018 13:18,8/7/2018 6:15
W8kHtP2VXwgY,L1Cs35tcVqKy,4/19/2018 11:27,4/19/2018 11:49
6D8TH0LMhx6K,9ln8lyj6OK1G,9/30/2017 1:29,10/2/2017 8:56
zNermpccKKec,z3xCDCb3RSC7,4/11/2018 15:38,4/11/2018 15:51
UTpVj40ODisq,IgWiWIPsjM9f,5/21/2018 18:48,5/21/2018 19:56
eR6l4Y203mwG,wEeDpm9P48Bh,9/6/2017 22:41,9/6/2017 22:50
K1koAhvMadZG,u51hMlmfamP2,5/17/2017 13:49,5/18/2017 13:35
pLtm014XN3mC,zsgoYGQ2p3yn,6/23/2017 20:29,6/23/2017 20:35
oIORXrU4wftg,3v2LZB8U5gGB,4/5/2018 18:08,4/5/2018 18:50
AzlqTFDabmwb,s1TnfL0cZ9i8,6/14/2018 18:37,6/14/2018 18:58
FajuvJjHI0xB,GdcGZlcxwZeU,5/11/2018 23:49,5/12/2018 1:05
bELJILcWKHWz,bThzl16JUgaK,12/5/2017 8:20,12/6/2017 2:50
alTXsFRcI1rn,Rq8Qmq8rAXYg,5/10/2018 11:04,5/10/2018 11:36
OF3sVdIZzUI8,GWpMxBnA6a3M,7/24/2018 11:06,7/26/2018 3:15
0nRD2MFlrwM6,59nG5Qgc24rX,9/9/2017 18:40,9/9/2017 18:55
xqxWcDMHmzkc,7oBDOa67LsNV,6/18/2018 19:08,6/18/2018 19:39
mx0gcDrgoadV,VryQs7ddC8X0,10/26/2017 17:13,10/26/2017 17:49
XW4oLBcKT02P,lmirVY5slKod,7/17/2018 9:04,7/17/2018 9:21
1a3E8EqYLF19,fGzuo2pWXbGp,5/7/2018 11:41,5/7/2018 18:10
ITkBbrGDUF6b,e5yxee6Itsds,1/19/2017 8:57,1/19/2017 21:01
xjmXpgYjo8XP,07rmEkPHxGGZ,7/19/2018 20:41,7/19/2018 20:55
Bz9XBLBVxSrr,dYy5qRF4MJRc,7/1/2018 20:27,7/1/2018 20:49
d8Ov8rqacfKj,jGD7vphlaZxo,10/13/2017 10:22,10/13/2017 10:49
w2JbHfEV7KyI,VbEw7aBTpT9d,10/3/2016 21:13,10/5/2016 3:11
4eEBsgnQCpYz,DhPqoSlyofbe,11/24/2017 0:25,11/25/2017 5:53
49yg6BeJrjYz,c8gw1EDXY1Pj,5/10/2018 15:24,5/10/2018 15:41
NBNkPX2MK7lL,rU8vPMEi1l0c,1/28/2018 13:40,1/28/2018 14:00
4HJZZyzDavVa,h5BdE2BmB5Vv,7/16/2018 18:21,7/16/2018 18:35
KQaecBFdaaJr,s970fdtp1pfE,9/23/2017 10:41,9/23/2017 10:50
BJuHkyTpBIF2,x5bbDNCS3gyJ,1/22/2018 10:16,1/22/2018 14:16
GKWOihnRN6na,8m7icQl1ucEE,5/13/2018 23:35,5/13/2018 23:51
GtenUCmbrIrs,lv5iBIvbVQyy,6/9/2018 11:53,6/9/2018 12:20
4uuMv8gF2bDu,m1WzTFBoaKgx,8/3/2017 7:42,8/3/2017 7:55
zPEP028U70Wh,eavlv4pnDklu,8/23/2017 10:07,8/23/2017 10:15
fqMtdSZXy7WY,LuasTHS1zfxL,10/30/2017 20:40,10/30/2017 22:31
6uXJpn8wabrV,1Un1gZnxPhao,6/29/2017 22:43,6/29/2017 22:55
Vj58shs55iKq,QxytnJuNrdNm,6/11/2017 11:22,6/11/2017 11:35
uhppe5rEPDgm,ZEquMjoPJlDP,2/1/2018 14:05,2/3/2018 2:53
ExNqNIyVmPAK,MtaTroo0tDTc,1/6/2018 17:39,1/6/2018 17:52
FDPgNabCZ8xb,0fIzZ29bbHlk,5/21/2018 8:52,5/21/2018 9:10
WKgbbHIh9INm,OOX5haH5YoVn,5/7/2018 14:48,5/7/2018 16:53
PG3omSgxbT5p,AQKBnbrcxhQL,6/16/2017 17:12,6/20/2017 11:35
O4tQ43IVgZg2,BkxcuQK4zLf4,6/4/2018 19:09,6/4/2018 19:30
9FT41lket9zT,PkqU2uJ9Uahb,4/28/2017 9:42,4/29/2017 2:45
dxmkRNqdtdei,wOOb1mvRMPC5,7/21/2018 17:00,7/21/2018 17:15
Qg2rwiGI1UtO,BW5BqfXhMwgE,4/4/2018 20:44,4/4/2018 20:55
J2SYrMxvqD7n,yqw75EWYKjSN,11/21/2017 21:20,11/21/2017 21:29
sdgCbJ5p2Y8D,AH92EUm0teUQ,5/28/2018 20:40,5/28/2018 20:50
59p4meUhSyZm,gUilbPWRJGvB,3/21/2018 12:17,3/21/2018 12:27
9bHuvZirGMXI,hw67Rg5S9DCF,7/23/2017 11:22,7/23/2017 11:35
mtIknr5pkz66,mYev4IAJb6Qc,10/9/2017 16:08,10/9/2017 16:43
6LOCGC60xjFZ,2802UUZfABcr,6/13/2017 11:11,6/13/2017 11:35
Lfrj7xVuphP0,h8m64q43yA6t,7/28/2018 23:18,7/29/2018 23:15
kW7leaCmF3Tb,0ozpELguMuuk,1/15/2018 12:50,1/15/2018 12:58
Uk6I50ZkGi3r,XftTwBIFqu9z,4/9/2018 21:46,4/9/2018 23:30
r3UY9Eu5Cx2F,T2GfIqQTA8j2,6/1/2018 11:48,6/2/2018 14:15
BWaE8HSKjMRP,gMraiNlngUiS,11/29/2017 9:39,11/29/2017 9:49
G79jAFbBuRIJ,iZqh6b2cVp5s,5/22/2018 7:31,5/22/2018 16:36
DxffZtM8n7MM,s9QgKX3Wwozd,9/18/2017 14:31,9/18/2017 14:43
yjYQBxZXY6b3,UdkxwDz1JgYx,8/12/2018 8:16,8/12/2018 8:25
8vo5j53ak7rm,jZdVmvHXKU4N,4/12/2018 17:36,4/14/2018 2:31
7Ve4nE5QNm0N,4eQ45BRr1xlf,10/30/2017 23:03,11/1/2017 3:35
ny30jZwM3x7k,XyR28k5xwZZh,3/18/2018 18:40,3/18/2018 18:50
GMlgbBvwFOfu,DzPGNFTf8PV5,8/11/2018 17:13,8/11/2018 17:25
Xt0oorNYf64I,Pp0L3HbCMsne,4/23/2018 11:42,4/25/2018 3:30
rtpOUQBTIebl,lGoDMhNoETaF,7/11/2017 21:41,7/13/2017 16:55
MNcwowaZQqMf,37XUpQKgExWq,11/8/2017 15:13,11/8/2017 15:26
44nPQNd8cva8,claqmnmSZeJp,3/18/2018 14:11,3/18/2018 14:28
BrL5h16qrqxf,md2GuEdXpmEf,6/8/2018 12:12,6/8/2018 12:36
3KAfdn9L6q1i,oTn113S6Cyse,1/15/2018 22:22,1/17/2018 3:36
Z8L89V7Tcbvj,BtwhNYQN20fk,9/14/2017 18:52,9/14/2017 19:04
q6LnpyQyJn5J,ARuL9agriuk2,4/5/2018 13:17,4/5/2018 13:30
wssYkfC41wXd,3EtuDPZRaXGY,5/27/2017 10:15,5/28/2017 6:35
IuaHrSguEpk6,dgYxUrLtmGgC,11/9/2017 12:24,11/9/2017 12:35
O8739AXhmW8a,nUIqp0skdyno,11/4/2017 14:41,11/4/2017 14:55
niQppLQJCsdr,4P2tKbB8kR1u,9/15/2017 8:28,9/15/2017 8:44
5uU9snhcEiBg,PKF3pWfIWsoY,5/16/2018 17:20,5/18/2018 1:35
Y3D71yj0y9vP,k06QvVP7l5rc,9/29/2017 15:43,9/30/2017 16:21
BEiKtvspFipP,RvcKA1IAwvnv,9/27/2017 20:46,9/28/2017 2:56
oaFjLTVmHDSe,hRZyZOblAccH,10/4/2017 16:38,10/6/2017 2:07
Vj5ieOEKvq0W,cELkzZX1XtOe,5/10/2018 8:41,5/11/2018 3:10
CLuJ9j5sqJm3,iVdhQEiGCxcD,7/26/2017 19:40,7/26/2017 19:50
xr5FWlchlO0R,MtHoNiA2OiK8,2/1/2017 17:39,2/1/2017 17:50
dwF1yr3uszIw,kMxvgK49EHwR,3/13/2018 19:31,3/13/2018 19:49
qaTqL1OtYtu2,3MfK4dxe7yFv,3/19/2018 10:57,3/19/2018 11:15
zQNeSaVVa0mZ,YdVIGJR63xks,7/28/2018 20:07,7/30/2018 18:31
py2iyNrSnsW6,aQZPzMrGvYUi,6/11/2018 11:11,6/11/2018 11:39
nElVXbIYHPoO,as8KHFecFzYd,6/19/2018 14:59,6/20/2018 14:59
l9WFic58gxZ8,mrxsvYWOd08F,6/19/2018 10:21,6/19/2018 22:55
PaPUPrffleiY,WrSqs28kPE5P,4/6/2018 15:04,4/10/2018 3:50
VcdNDceM8Nho,fiX6LuA3Dk6s,12/27/2017 16:54,12/27/2017 17:07
h0UbRFy5Gu0Z,S3DxK5xRvGCe,6/11/2018 12:41,6/11/2018 12:59
EmsXf6GjcoAf,ydcv64YUd7Wh,8/8/2017 20:26,8/8/2017 20:43
DXNFU60I3Mas,8NKSfBKhvZbJ,3/5/2017 19:19,3/5/2017 19:30
d7LJktrRGAfA,KKkJpCVJW9Ob,8/1/2017 11:12,8/1/2017 11:30
dXdZ0m6hQyEP,OE1R5cp5jhQZ,5/19/2018 10:20,5/19/2018 10:30
WjYRUSfoII17,i6AyQ95mVGS7,8/8/2018 10:48,8/10/2018 3:25
Naj4cEXL1X8x,KHRx4qwSYXJ3,9/2/2017 18:27,9/5/2017 4:36
G5O247DKrIir,dixvBgLpQSeh,3/20/2018 10:14,3/21/2018 2:48
UAvykxi4swQu,NSBPJ9rAYJCu,2/25/2018 18:05,2/25/2018 18:15
bTZi4c5Dp4QF,8dhkcsUnVvB0,3/27/2018 22:55,3/27/2018 23:07
DNyqXAbh8Oh0,DqFgb9lRAaQf,6/4/2018 8:35,6/6/2018 2:54
G84vYrm7oJHo,moybQdh2shdi,8/20/2017 20:11,8/20/2017 20:30
7fscJnsV2OyC,xS8l087tlE3e,2/28/2018 14:37,3/3/2018 2:50
ql8gOfQMgYAR,BmChpmZxbF4w,5/21/2018 7:28,5/22/2018 8:16
ggpZrCMGa6px,GZKwwQGZFdWp,4/6/2018 22:08,4/6/2018 22:29
kg87YWTptAE6,eq0vS1pDaDeU,2/19/2018 11:59,2/19/2018 12:10
hiZBD5EJlVDz,OTmnEJa10jvL,6/28/2018 19:08,6/29/2018 19:11
EMDkjOVKbjkW,Dmf84aq7dRgS,12/4/2017 13:15,12/4/2017 16:49
9qJXPOHDQpCo,mPkz7pvlXEZl,8/5/2018 22:28,8/5/2018 22:44
